arm_size,mean,zone
3,-0.030009879417933354,cod
4,-0.007470585817734789,cod
5,0.025439694762338746,cod
6,0.030154436493718503,cod
7,0.10636808968067986,cod
8,0.13302102288596482,cod
9,0.24391736236203093,cod
10,0.3266826756986892,cod
11,0.4372955547872821,cod
12,0.741010532377092,cod
13,0.9783077014966802,cod
14,0.8874168585157366,cod
15,1.0073746617368555,cod
16,0.9277644687665799,cod
17,0.9563406910959849,cod
18,0.995671620911647,cod
19,0.9819498341505851,cod
20,1.0,cod
