arm_size,mean,zone
3,-0.02546435071525155,non
4,0.03175159048833864,non
5,0.08601166397945835,non
6,0.17799265176114143,non
7,0.5026850835423157,non
8,0.7530590024717363,non
9,1.3209555938442554,non
10,1.8291269927132272,non
11,2.3595376693098253,non
12,2.60391970795529,non
13,2.5698906404776842,non
14,2.4357032549496176,non
15,2.259470818868212,non
16,1.8346605539673506,non
17,1.6114847593605746,non
18,1.4402328651297465,non
19,1.1557456941326008,non
20,1.073719273269516,non
