,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.8127053999868533,0.8008920954183097,0.8292058511254986,0.8588487545281459,0.9206709003280903,0.9390200546376356,1.1448671918015452,1.3725862072224302,2.482539682539682,3.0555555555555554,4.666666666666667,2.3333333333333335,2.5,1.75,1.5833333333333333,2.0,1.25,1.0
1,0.9541499627550182,0.9292530317744143,0.9666493525233436,1.045127771425603,1.0930026506954427,1.2025054957968022,1.2464439758630423,1.9225022662522662,3.586111111111111,5.833333333333333,5.416666666666667,3.3333333333333335,3.0,1.75,1.3333333333333333,1.3333333333333333,1.4166666666666667,1.25
2,0.9537574975535116,1.009051758774756,1.0303580986961773,1.0579670904988954,1.2168970467796651,1.270799366793414,1.472100350640676,2.3541666666666665,4.625,5.75,4.375,4.5,2.3333333333333335,1.75,1.75,1.0833333333333333,1.25,1.25
3,0.9620345083532187,0.9680042039820648,1.0947435670471388,1.1029360848264176,1.068808803146891,1.2742352118656193,1.8910323783815166,3.36359126984127,5.136111111111111,6.333333333333333,6.416666666666667,2.75,2.25,1.8333333333333333,1.6666666666666667,1.25,1.1666666666666667,1.0
4,0.9806351980571159,1.00061716979315,1.0688820785710007,1.1653391263496198,1.192208356768193,1.4475204423074255,3.1079405007617082,5.8798611111111105,13.97638888888889,13.291666666666666,9.25,5.166666666666667,3.0833333333333335,2.5,1.5,1.3333333333333333,1.0833333333333333,1.0833333333333333
5,1.0138305780537111,1.0978891442484981,1.149394552019,1.144390375534754,1.240433035903861,1.4923274571784677,2.4368426677072725,5.308357383357384,6.154166666666666,9.083333333333334,5.0,4.25,2.9166666666666665,2.0833333333333335,1.75,1.75,1.1666666666666667,1.1666666666666667
6,0.9927919885466242,1.0159255591814123,1.1126095384428785,1.123483405682189,1.1707723677128263,1.3605893774633524,1.9119684833046902,4.328703703703704,5.597222222222222,8.041666666666666,4.833333333333333,3.3333333333333335,2.9166666666666665,2.4166666666666665,1.4166666666666667,1.0833333333333333,1.1666666666666667,1.1666666666666667
7,0.9895873578115841,1.008140814787483,1.0588989335457009,1.0606881161644555,1.0904785330278994,1.2773074746599682,1.6837421292162673,2.3074268324268323,4.895833333333333,5.958333333333333,4.0,2.5833333333333335,1.9166666666666667,1.5833333333333333,1.5833333333333333,1.25,1.0833333333333333,1.0833333333333333
8,0.986893940248589,1.0665254140023286,1.0664724704646986,1.032324029646029,1.2328831069286765,1.13398186014727,1.5599459576532657,2.65770202020202,3.5833333333333335,5.0,2.5833333333333335,2.1666666666666665,1.9166666666666667,2.0,1.0833333333333333,1.1666666666666667,1.1666666666666667,1.0833333333333333
9,0.9897003803258771,0.9855165309006663,1.049435361791809,1.037728317783678,1.0748450884520557,1.2788126217534879,1.4249448328589196,2.483445258445258,3.226388888888889,3.375,2.4166666666666665,2.5,2.0,1.6666666666666667,1.25,1.1666666666666667,1.0833333333333333,1.0833333333333333
10,1.0000919702746818,1.006260838777623,1.042844847497469,1.052484278836064,1.1194389475022852,1.2949590958742958,1.6132480295857492,2.5437499999999997,3.375,3.0416666666666665,2.4166666666666665,2.3333333333333335,1.5833333333333333,1.3333333333333333,1.5833333333333333,2.0,1.1666666666666667,1.0833333333333333
11,0.9918838925359403,1.0637336429411322,1.051198493836998,1.0613219130943985,1.2104870395075669,1.3572265883453538,1.4194515567335333,2.224242424242424,3.5944444444444446,3.6666666666666665,3.3333333333333335,1.5833333333333333,1.9166666666666667,1.6666666666666667,1.1666666666666667,1.3333333333333333,1.1666666666666667,1.0833333333333333
12,0.996916158579508,1.0002691173149347,1.0539215781687692,1.0717478970457226,1.142420710814948,1.2405688686625063,1.4160626729134618,2.301767676767677,2.701388888888889,2.7083333333333335,2.5833333333333335,2.25,1.8333333333333333,1.5,1.5,1.25,1.0833333333333333,1.0833333333333333
13,0.9922241999742516,0.9859534412507318,1.02938168769385,1.051270370043863,1.1835111848166993,1.2438310557919772,1.5037934166223639,2.060251322751323,3.0777777777777775,3.5833333333333335,1.75,1.75,1.75,1.3333333333333333,1.5,1.0833333333333333,1.0,1.0833333333333333
